message_id,sent_time_ns,receive_time_ns,latency_ms
4774,1778959356222023678,1778959356222160310,0.136632
4775,1778959356232012278,1778959356232130604,0.118326
4776,1778959356242012238,1778959356242146466,0.134228
4777,1778959356252027238,1778959356252144613,0.117375
4778,1778959356262010758,1778959356262143021,0.132263
4779,1778959356272014015,1778959356272148292,0.134277
4780,1778959356282005119,1778959356282130319,0.1252
4781,1778959356292032162,1778959356292173813,0.141651
4782,1778959356302003488,1778959356302124029,0.120541
4783,1778959356312014180,1778959356312151072,0.136892
4784,1778959356322027035,1778959356322161002,0.133967
4785,1778959356332000195,1778959356332123702,0.123507
4786,1778959356342003312,1778959356342123602,0.12029
4787,1778959356352035134,1778959356352158310,0.123176
4788,1778959356362009957,1778959356362130738,0.120781
4789,1778959356372012693,1778959356372139807,0.127114
4790,1778959356382006863,1778959356382156310,0.149447
4791,1778959356392008778,1778959356392172151,0.163373
4792,1778959356402023507,1778959356402139069,0.115562
4793,1778959356412004642,1778959356412127177,0.122535
4794,1778959356422012859,1778959356422163908,0.151049
4795,1778959356432005466,1778959356432135575,0.130109
4796,1778959356442019734,1778959356442154843,0.135109
4797,1778959356452009826,1778959356452141930,0.132104
4798,1778959356462011340,1778959356462155817,0.144477
4799,1778959356472009218,1778959356472133275,0.124057
4800,1778959356482013617,1778959356482150329,0.136712
4801,1778959356492042443,1778959356492178534,0.136091
4802,1778959356502016855,1778959356502153427,0.136572
4803,1778959356512003741,1778959356512119914,0.116173
4804,1778959356522011688,1778959356522137539,0.125851
4805,1778959356532008953,1778959356532148521,0.139568
4806,1778959356542003945,1778959356542124556,0.120611
4807,1778959356552028944,1778959356552181346,0.152402
4808,1778959356562009227,1778959356562132684,0.123457
4809,1778959356572015310,1778959356572153084,0.137774
4810,1778959356582008007,1778959356582127125,0.119118
4811,1778959356592018067,1778959356592153637,0.13557
4812,1778959356602006656,1778959356602124292,0.117636
4813,1778959356612007038,1778959356612123572,0.116534
4814,1778959356622018762,1778959356622137149,0.118387
